text	label
最后歹徒虽然是躲在草丛里头，还是被警方抓个正着。	[10]
手上点着一根烟，嫌犯的眼神很无奈。	[]
到底他在看什么？	[]
原来他正在看自己抢劫超商的录影带。	[4]
拿着刀他靠近店员，当然他的目标就是收银机。	[]
不过一堆铜板他似乎看不上眼，立刻大声怒骂店员是不是活得不耐烦。	[]
这一骂让他找到了保险箱，搜刮了将近1万元的现金。	[]
嫌犯就象在拿自己的钱一样轻松自在，而店员则是垂头丧气的站在一旁，眼睁睁的看着他把钱往口袋里塞。	[]
抢完了这边，另外一边的收银机他也不放过，甚至就在他快要离开时，一块钱的铜板也要吃干抹净。	[26]
歹徒抢得实在有够久长达半小时，连店员最后都懒得理他自顾自的打电脑去了。	[4]
仔细看看收银机旁，他离开时把水果刀给留下。	[26]
这么笨的歹徒也难怪不到10分钟就被警察在附近的草丛里给逮捕。	[10]
前几天他才刚满18岁，没想到他成年所做的第一件事竟然就是被捕入狱。	[10]
每年过年前都是民众到银行去领款的高峰期，不过今年经济不景气或许有人会动起银行的歪脑筋想不劳而获。	[26]
而台北市警方上午就进行了一场防抢演习，强势的警力希望枭枭不要轻举妄动。	[]
台北市一家银行早上出现这样令人心惊胆颤的景象。	[]
三名蒙面歹徒冲入银行，其中一人猛开数枪吓令行员不准动。	[4]
另外两名歹徒戴着安全帽持刀跳入柜台搜刮财物。	[]
然而行员相当机警，趁着歹徒不注意的时候偷偷按铃通知警方。	[]
不到几分钟大批警力来到很快制服了歹徒。	[]
虽然这只是一场防抢演练，但过程相当逼真。	[]
台北市长马英久也在现场观看，他同时提醒民众年关将近，抢案特别多，民众务必要提高警觉。	[]
虽然中国大陆目前正在严厉禁止“法轮功”，不过在台湾”法轮功”的信徒估计已经有好几万人，源引亚太地区2000年的”法轮功”大法会周四在台北进行，而上午这场法会甚至还包括从大陆来的“法轮功”信徒，他们感慨同样是中国人社会但对于信徒的待遇却是有如此大的差距。	[26]
来自世界各地的“法轮功”学员挤满了师大体育馆，专心的聆听着台上的学员分享宏法的经验。	[]
对于中共全力压制“法轮功”，“法轮功”学员仍然强调要全力做到同他与着的最高特性真圣人。	[]
26岁嫁到台湾的大陆新娘宋艳则是两次到大陆两次都被关了起来。	[25, 10]
“修不修炼这属于个人行为，我觉得作为一个真正的大法弟子我们做的是已够大法，应该堂堂正正的站出来修炼这才是正确的做法。	[]
”正因为大陆“法轮功”学员人权受到严重迫害，这回法轮大法2000年的大会在台湾举行，希望通过练功以及和平游行等方式让全球的人士知道这些现象和事实，同时给予人道上的帮助。	[5]
另一方面也要呼吁中共政府停止对于“法轮功”学员的迫害。	[]
除了在东台湾喜气洋洋之外，在台北县也有一场号称世纪末最具规模的户外集团结婚，除了有百人大乐队之外，168对新人更同时拥吻200秒为即将到来的二十一世纪来做见证。	[25]
上午的好天气让168对步入礼堂的新人笑的更灿烂。	[26]
台北县政府为了营造这场跨世纪集团婚礼，在绿草油油的草坪上搭起了礼堂，阳光加上徐徐的微风还有百人管旋乐团，所有的流程都是依照正式婚礼，可为了见证新千禧年跨世纪的一刻新郎、新娘拥吻200秒，为活动掀起了高潮。	[]
有的喘不过气，更有人意犹未尽，而在场的每一个人都感染了他们的喜气。	[]
“照顾她一生一世。	[]
”“那我觉得好幸福，我会永远的爱他。”	[]
“我会爱你永远。	[]
”“那我就祝大家圣诞快乐，天下有情人终成眷属。”	[]
当然幸福表示这168对报名的新人不是被浪漫冲昏头而是要一生一世、长长久久。	[]
昨天晚上平安夜，但台北市长安国中的校园却不太平安。	[]
因为两派青少年闯入校园，竟然公然在大操场上面烤起肉来，有两名帮派一言不和，发生了冲突，造成一名少年当场被水果刀刺死。	[26, 4, 4, 22]
胸口被刺一刀的刘姓青少年倒卧在长安国中校门之内，地上到处都是血迹，他的鞋子还遗留在现场。	[4]
昨天晚上两群青少年趁长安国中关闭没有人看守，翻墙进入学校里面，并且到司令台上烤肉欢度圣诞夜。	[26, 26]
不料两群人马10几个青少年喝了啤酒之后，凶嫌只有15岁的杨姓少年因为不满另外一群人嬉闹的声音太大，于是上前理论。	[]
这个时候被害的刘姓少年挺身而出脱了上衣就打算干架，没想到杨姓少年居然拿出这把水果刀当场朝被害人的胸口刺下去。	[4, 4]
“后来决定出来看一看，哎哟，长安国中有一摊血在那里，就是这样子。	[]
”被害的刘姓少年血流不止，同伙叫来求护车但是因为学校已经关闭根本没有守卫大门是怎么样也打不开。	[]
刘姓少年就这样倒卧在校门内的血泊当中，送到马间医院时已经没有生命迹象。	[26, 22]
杀人的杨姓少年稍候在朋友家中被警方逮捕。	[10]
长安国中这两天因为粉刷油漆而关闭，但是案发当时居然连一个警卫都没有，校园管理出现了漏洞，警方上午也到学校的警卫室针对保全人员进行讯问。	[26]
陈水扁总统今天前往高雄参加了佛光山的庆祝活动。	[26]
而且佛光山在总统的呼吁之下，明年元旦将重新开启已经封了3年的山门。	[]
同时陈总统也透露，未来戒急用忍的政策将会逐步开放。	[]
这是陈水扁总统上任之后第一次到佛光山，当场受到了3000多位僧侣和佛光会员在大雄宝殿前列队做盛大的欢迎。	[26]
阿扁总统和青明大师从过去理念不同到今天的相见欢，其中微妙的转变耐人寻味。	[]
阿扁总统在青明大师的陪同下献花、上香、祈求国泰民安。	[]
他同时还建议了封山的佛光山能够重启山门，结果立刻获得了青明大师在元旦重开山门的善意回应。	[]
陈总统并且再三推崇青明大师的和平理念。	[]
“如果两岸有和平的日子，我们青明大师绝对是最好的一位代表。	[]
”至于青明大师则是在餐会后转述政府的戒急用忍政策已经有了松绑的现象。	[]
佛光山3年半的封山岁月只因为阿扁总统上午的到访而有了戏剧化的转变。	[26]
不过对于早上44小时工时的劳工抗议游行，阿扁总统却没有发表任何的意见。	[5]
江泽民主席致信萨马兰奇表示中国政府和人民支持北京申办2008年奥动会。	[7]
中国与新加坡领导人互致贺电，祝贺建交10周年。	[7]
中国佛教、道教、伊斯兰教全国性团体分别举行座谈会，强烈反对梵蒂冈借“封圣”搞反华活动的行径。	[6]
中国各地国庆期间，文化活动丰富多彩。	[]
中国高速公路通车总里程越居世界第三位。	[]
巴以双方达成停火协议。	[]
10月5号上午，中国部分史学家、宗教学专家在北京举行座谈会，批驳梵蒂冈利用封圣反华。	[6]
中国人民大学、北京大学、北京师范大学、中国社会科学院、中国青年政治学院以及中国宗教杂志社等学术机构的专家学者20多人参加了座谈会。	[6]
与会学者们列举了大量事实，说明在中国近代史上天主教、基督教的传入是以西方列强对中国的殖民侵略密切相连的。	[4]
著名学者戴逸先生说：“外国传教士在鸦片战争中跟着侵略军大批的涌进中国来，其外国的侵略和传教事业从一开始就密切的联系在一起。	[]
当年的传教活动就是侵略活动的一部分，侵略军为传教士的活动铺平了道路，而传教士呢又是当时外国侵略军的前导和供给”。	[]
学者们还谈到了中国近代史上的数百起教案发生的历史背景及原由。	[]
他们指出，教案是由于一些传教士的恶行引发的，是人们群众自发的反帝爱国行动，并最终导致震惊中外的“义和团运动”。	[]
西方传教士对中国人民犯下了滔天罪恶，引起了世界上一切爱好和平的正义之士的强烈谴责。	[]
学者们还指出，在历次教案中被杀的传教士如马赖、郭西泽、刘方继等都是恶贯满盈、劣迹斑斑，至今仍遭到当地中国人民的唾弃。	[22]
而罗马教廷不顾中国人民的强烈反对，把这些传教士封为圣人，这充分暴露了他们借宗教搞政治的企图和一贯反共反华的立场，是公开干涉中国内政对中国教会主权的肆意践踏和对12亿中国人民的严重挑衅。	[]
学者们强烈抗议梵蒂冈的倒行逆事，北京师范大学的郑思渠教授说：“今天的中国已经不是百年前的中国了，中国民族正在迅速的走向复兴。	[]
在这样的情况下梵蒂冈要招传教士的亡灵和中国人民对抗，他不可能有好的结果。	[]
中国人民和中国政府对此提出抗议和抨击进行谴责，我认为这是完全正义的”。	[]
中央台记者报道。	[]
最后一辆由英国罗弗公司生产的微型轿车4号走下生产线，这种曾被喻为世界上最受人喜爱的微型轿车将结束它41年的历史，从此不在生产。	[]
在英国牛津地区取而代之的将是宝马公司生产的新款微型轿车。	[]
罗弗公司当天还同时推出了自己的新款轿车“流浪者75”。	[]
该公司的首席执行官海伦·霍韦当天说：“这条具有罗弗公司作为宝马公司的一个子公司，进入了一个新的时代，他预计下一年里公司有望再次出8款新的车型。”	[2]
中央台综合编辑报道。	[]
记者9号从铁道部了解到，中国铁路将再次提速，目前提速前的各项工作已经就绪。	[]
近日全长3428公里的兰新－陇海铁路提速改造工程全部完工，列车试验速度每小时可以达到140公里，其中56％的线路列车时速可以达到120公里以上，这表明西部铁路大通道“亚欧大陆桥”主干线的陇海－兰新铁路已经基本达到标准。	[]
为了确保提速的安全，铁道部和各铁路局先后投资20多亿元对现有1万多公里的铁路进行改造，更换提速道岔2046组，改造大弯道443处，更换无缝钢管603公里，封闭线路1210公里。	[]
此外，铁路部门还增加了110台提速的新型机车和700多辆提速车厢，基本能够满足提速的需求。	[]
中央台记者报道。	[]
据新华社消息，经中共中央批准、中央纪律检查委员会对中央候补委员、国防科学技术工业委员会副主任徐鹏航的违纪问题进行了审查，徐鹏航同志做为党员、领导干部利用职务的影响帮助湖北康塞公司股票上市，支持参与亲属购买内部职工股，并从中获利１１３万元，数额巨大，其行为严重侵害了国家公职人员职务行为的廉洁性，造成了恶劣的政治影响，已经构成严重违纪，中央纪委常委会议建议中央撤消徐鹏航同志第十五届中央委员会候补委员职务，给予其留党察看二年处分，监察部已经报经国务院批准撤消徐鹏航同志国防科学技术工业委员会副主任职务。	[28, 28]
